PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male
324,1,2,0.2711736617240512,0.125,0.16666666666666666,0.056604230248832196,False,False,True,True,False
325,0,3,0.34656948982156316,1.0,0.3333333333333333,0.13575255909676825,False,False,True,False,True
326,1,1,0.4470972606182458,0.0,0.0,0.2647385704347907,True,False,False,True,False
327,0,3,0.7612465443578789,0.0,0.0,0.012174789178520372,False,False,True,False,True
328,1,2,0.4470972606182458,0.0,0.0,0.025374310111545468,False,False,True,True,False
329,1,3,0.38426740387031916,0.125,0.16666666666666666,0.04006213192611313,False,False,True,True,False
330,1,1,0.19577783362653933,0.0,0.16666666666666666,0.11316786160148591,True,False,False,True,False
331,1,3,0.34656948982156316,0.25,0.0,0.04538097769949478,False,True,False,True,False
332,0,1,0.5664739884393064,0.0,0.0,0.055628295244541985,False,False,True,False,True
333,0,1,0.4722292033174164,0.0,0.16666666666666666,0.2995388511917728,False,False,True,False,True
334,0,3,0.19577783362653933,0.25,0.0,0.03513366015444757,False,False,True,False,True
335,1,1,0.34656948982156316,0.125,0.0,0.2608674266467732,False,False,True,True,False
336,0,3,0.34656948982156316,0.0,0.0,0.015411575213749286,False,False,True,False,True
337,0,1,0.35913546117114853,0.125,0.0,0.12999454257145598,False,False,True,False,True
338,1,1,0.5099271173661725,0.0,0.0,0.2625265161540666,True,False,False,True,False
339,1,3,0.5601910027645137,0.0,0.0,0.015712553569072387,False,False,True,False,True
340,0,1,0.5601910027645137,0.0,0.0,0.06929138530460494,False,False,True,False,True
341,1,2,0.01985423473234481,0.125,0.16666666666666666,0.050748620223090936,False,False,True,False,True
342,1,1,0.2963056044232219,0.375,0.3333333333333333,0.5133418122566507,False,False,True,True,False
343,0,2,0.34656948982156316,0.0,0.0,0.025374310111545468,False,False,True,False,True
344,0,2,0.3088715757728072,0.0,0.0,0.025374310111545468,False,False,True,False,True
345,0,2,0.4470972606182458,0.0,0.0,0.025374310111545468,False,False,True,False,True
346,1,2,0.2963056044232219,0.0,0.0,0.025374310111545468,False,False,True,True,False
347,1,2,0.49736114601658704,0.0,0.0,0.025374310111545468,False,False,True,True,False
348,1,3,0.34656948982156316,0.125,0.0,0.031425107138144774,False,False,True,True,False
349,1,3,0.032420206081930136,0.125,0.16666666666666666,0.031034733136428686,False,False,True,False,True
350,0,3,0.5224930887157577,0.0,0.0,0.016908073949327893,False,False,True,False,True
351,0,3,0.2837396330736366,0.0,0.0,0.01800600082915438,False,False,True,False,True
352,0,1,0.34656948982156316,0.0,0.0,0.06831545030031472,False,False,True,False,True
353,0,3,0.18321186227695402,0.125,0.16666666666666666,0.014110458666029575,True,False,False,False,True
354,0,3,0.3088715757728072,0.125,0.0,0.034743286152731485,False,False,True,False,True
355,0,3,0.34656948982156316,0.0,0.0,0.014102260811993537,True,False,False,False,True
356,0,3,0.34656948982156316,0.0,0.0,0.018542765081513996,False,False,True,False,True
357,1,1,0.2711736617240512,0.0,0.16666666666666666,0.10735285047192313,False,False,True,True,False
358,0,2,0.4722292033174164,0.0,0.0,0.025374310111545468,False,False,True,True,False
359,1,3,0.34656948982156316,0.0,0.0,0.01537917417160685,False,True,False,True,False
360,1,3,0.34656948982156316,0.0,0.0,0.01537917417160685,False,True,False,True,False
361,0,3,0.49736114601658704,0.125,0.6666666666666666,0.05445717323939373,False,False,True,False,True
362,0,2,0.35913546117114853,0.125,0.0,0.05410739813385612,True,False,False,False,True
363,0,3,0.5601910027645137,0.0,0.16666666666666666,0.028212719478023115,True,False,False,True,False
364,0,3,0.4345312892686604,0.0,0.0,0.013760683560491965,False,False,True,False,True
365,0,3,0.34656948982156316,0.125,0.0,0.030253985132996517,False,True,False,False,True
366,0,3,0.37170143252073384,0.0,0.0,0.014151057562208049,False,False,True,False,True
367,1,1,0.7486805730082936,0.125,0.0,0.14687821814567664,True,False,False,True,False
368,1,3,0.34656948982156316,0.0,0.0,0.014110458666029575,True,False,False,True,False
369,1,3,0.34656948982156316,0.0,0.0,0.015126992566498259,False,True,False,True,False
370,1,1,0.2963056044232219,0.0,0.0,0.13526459159462315,True,False,False,True,False
371,1,1,0.3088715757728072,0.125,0.0,0.1082149914547131,True,False,False,False,True
372,0,3,0.22090977632571,0.125,0.0,0.012678957201736696,False,False,True,False,True
373,0,3,0.2334757476752953,0.0,0.0,0.015712553569072387,False,False,True,False,True
374,0,1,0.2711736617240512,0.0,0.0,0.2647385704347907,True,False,False,False,True
375,0,3,0.032420206081930136,0.375,0.16666666666666666,0.04113566043083236,False,False,True,True,False
376,1,1,0.34656948982156316,0.125,0.0,0.16038672010106003,True,False,False,True,False
377,1,3,0.2711736617240512,0.0,0.0,0.014151057562208049,False,False,True,True,False
378,0,1,0.33400351847197784,0.0,0.3333333333333333,0.41282050681475896,True,False,False,False,True
379,0,3,0.24604171902488062,0.0,0.0,0.007831878409428937,True,False,False,False,True
380,0,3,0.2334757476752953,0.0,0.0,0.015175789316712771,False,False,True,False,True
381,1,1,0.5224930887157577,0.0,0.0,0.4440992237022602,True,False,False,True,False
382,1,3,0.007288263382759488,0.0,0.3333333333333333,0.030725752114070404,True,False,False,True,False
383,0,3,0.39683337521990447,0.0,0.0,0.015468569817999833,False,False,True,False,True
384,1,1,0.4345312892686604,0.125,0.0,0.10149724044618187,False,False,True,True,False
385,0,3,0.34656948982156316,0.0,0.0,0.015411575213749286,False,False,True,False,True
386,0,2,0.22090977632571,0.0,0.0,0.1434624456306609,False,False,True,False,True
387,0,3,0.007288263382759488,0.625,0.3333333333333333,0.09154270340242172,False,False,True,False,True
388,1,2,0.4470972606182458,0.0,0.0,0.025374310111545468,False,False,True,True,False
389,0,3,0.34656948982156316,0.0,0.0,0.015086393670319786,False,True,False,False,True
390,1,2,0.20834380497612465,0.0,0.0,0.023422440102965045,True,False,False,True,False
391,1,1,0.4470972606182458,0.125,0.3333333333333333,0.23422440102965048,False,False,True,False,True
392,1,3,0.2586076903744659,0.0,0.0,0.015216388212891242,False,False,True,False,True
393,0,3,0.34656948982156316,0.25,0.0,0.015468569817999833,False,False,True,False,True
394,1,1,0.2837396330736366,0.125,0.0,0.22109807522194713,True,False,False,True,False
395,1,3,0.2963056044232219,0.0,0.3333333333333333,0.03259622914329302,False,False,True,True,False
396,0,3,0.2711736617240512,0.0,0.0,0.015216388212891242,False,False,True,False,True
397,0,3,0.38426740387031916,0.0,0.0,0.015330377421392339,False,False,True,True,False
398,0,2,0.5727569741140991,0.0,0.0,0.050748620223090936,False,False,True,False,True
399,0,2,0.2837396330736366,0.0,0.0,0.020494635090094415,False,False,True,False,True
400,1,2,0.34656948982156316,0.0,0.0,0.02469115560854232,False,False,True,True,False
401,1,3,0.4847951746670017,0.0,0.0,0.015468569817999833,False,False,True,False,True
402,0,3,0.32143754712239253,0.0,0.0,0.015712553569072387,False,False,True,False,True
403,0,3,0.2586076903744659,0.125,0.0,0.019177122834302632,False,False,True,True,False
404,0,3,0.34656948982156316,0.125,0.0,0.030937139635999665,False,False,True,False,True
405,0,3,0.24604171902488062,0.0,0.0,0.016908073949327893,False,False,True,True,False
406,0,2,0.4219653179190751,0.125,0.0,0.04098927018018883,False,False,True,False,True
407,0,3,0.6355868308620256,0.0,0.0,0.015126992566498259,False,False,True,False,True
408,1,2,0.032420206081930136,0.125,0.16666666666666666,0.03659756266088288,False,False,True,False,True
409,0,3,0.2586076903744659,0.0,0.0,0.015175789316712771,False,False,True,False,True
410,0,3,0.34656948982156316,0.375,0.16666666666666666,0.049707687947515,False,False,True,True,False
411,0,3,0.34656948982156316,0.0,0.0,0.015411575213749286,False,False,True,False,True
412,0,3,0.34656948982156316,0.0,0.0,0.013386510079847098,False,True,False,False,True
413,1,1,0.4093993465694898,0.125,0.0,0.17566830077223786,False,True,False,True,False
414,0,2,0.34656948982156316,0.0,0.0,0.0,False,False,True,False,True
415,1,3,0.5476250314149284,0.0,0.0,0.015468569817999833,False,False,True,False,True
416,0,3,0.34656948982156316,0.0,0.0,0.015712553569072387,False,False,True,True,False
417,1,2,0.4219653179190751,0.125,0.16666666666666666,0.06343577527886367,False,False,True,True,False
418,1,2,0.22090977632571,0.0,0.3333333333333333,0.025374310111545468,False,False,True,True,False
419,0,2,0.37170143252073384,0.0,0.0,0.025374310111545468,False,False,True,False,True
420,0,3,0.12038200552902739,0.0,0.3333333333333333,0.04713766070721715,False,False,True,True,False
421,0,3,0.34656948982156316,0.0,0.0,0.015411575213749286,True,False,False,False,True
422,0,3,0.2586076903744659,0.0,0.0,0.015094396337354966,False,True,False,False,True
423,0,3,0.35913546117114853,0.0,0.0,0.015370976317570811,False,False,True,False,True
424,0,3,0.34656948982156316,0.125,0.16666666666666666,0.028106928123558056,False,False,True,True,False
425,0,3,0.22090977632571,0.125,0.16666666666666666,0.039452172548431745,False,False,True,False,True
426,0,3,0.34656948982156316,0.0,0.0,0.014151057562208049,False,False,True,False,True
427,1,2,0.34656948982156316,0.125,0.0,0.050748620223090936,False,False,True,True,False
428,1,2,0.2334757476752953,0.0,0.0,0.050748620223090936,False,False,True,True,False
429,0,3,0.34656948982156316,0.0,0.0,0.015126992566498259,False,True,False,False,True
430,1,3,0.39683337521990447,0.0,0.0,0.015712553569072387,False,False,True,False,True
431,1,1,0.34656948982156316,0.0,0.0,0.051822148727810165,False,False,True,False,True
432,1,3,0.34656948982156316,0.125,0.0,0.031425107138144774,False,False,True,True,False
433,1,2,0.5224930887157577,0.125,0.0,0.050748620223090936,False,False,True,True,False
434,0,3,0.20834380497612465,0.0,0.0,0.013907073811135496,False,False,True,False,True
435,0,1,0.6230208595124404,0.125,0.0,0.1091095334796455,False,False,True,False,True
436,1,1,0.17064589092736868,0.125,0.3333333333333333,0.23422440102965048,False,False,True,True,False
437,0,3,0.2586076903744659,0.25,0.3333333333333333,0.06709553154495196,False,False,True,True,False
438,1,2,0.2963056044232219,0.25,0.5,0.03659756266088288,False,False,True,True,False
439,0,1,0.7989444584066349,0.125,0.6666666666666666,0.5133418122566507,False,False,True,False,True
440,0,2,0.38426740387031916,0.0,0.0,0.020494635090094415,False,False,True,False,True
441,1,2,0.5601910027645137,0.125,0.16666666666666666,0.05123658772523604,False,False,True,True,False
442,0,3,0.24604171902488062,0.0,0.0,0.018542765081513996,False,False,True,False,True
443,0,3,0.3088715757728072,0.125,0.0,0.015175789316712771,False,False,True,False,True
444,1,2,0.34656948982156316,0.0,0.0,0.025374310111545468,False,False,True,True,False
445,1,3,0.34656948982156316,0.0,0.0,0.015834545444608664,False,False,True,False,True
446,1,1,0.04498617743151546,0.0,0.3333333333333333,0.15977676072337862,False,False,True,False,True
447,1,2,0.15807991957778336,0.0,0.16666666666666666,0.038061465167318204,False,False,True,True,False
448,1,1,0.4219653179190751,0.0,0.0,0.051822148727810165,False,False,True,False,True
449,1,3,0.05755214878110078,0.25,0.16666666666666666,0.03758969818624431,True,False,False,True,False
450,1,1,0.648152802211611,0.0,0.0,0.05953203526170282,False,False,True,False,True
451,0,2,0.4470972606182458,0.125,0.3333333333333333,0.05416439273810667,False,False,True,False,True
452,0,3,0.34656948982156316,0.125,0.0,0.03897240290032268,False,False,True,False,True
453,0,1,0.37170143252073384,0.0,0.0,0.05416439273810667,True,False,False,False,True
454,1,1,0.610454888162855,0.125,0.0,0.17391981561855152,True,False,False,False,True
455,0,3,0.34656948982156316,0.0,0.0,0.015712553569072387,False,False,True,False,True
456,1,3,0.35913546117114853,0.0,0.0,0.015411575213749286,True,False,False,False,True
457,0,1,0.8115104297562202,0.0,0.0,0.051822148727810165,False,False,True,False,True
458,1,1,0.34656948982156316,0.125,0.0,0.10122885832000206,False,False,True,True,False
459,1,2,0.6230208595124404,0.0,0.0,0.020494635090094415,False,False,True,True,False
460,0,3,0.34656948982156316,0.0,0.0,0.015126992566498259,False,True,False,False,True
461,1,1,0.5978889168132697,0.0,0.0,0.051822148727810165,False,False,True,False,True
462,0,3,0.4219653179190751,0.0,0.0,0.015712553569072387,False,False,True,False,True
463,0,1,0.5853229454636844,0.0,0.0,0.07514699533034619,False,False,True,False,True
464,0,2,0.5978889168132697,0.0,0.0,0.025374310111545468,False,False,True,False,True
465,0,3,0.34656948982156316,0.0,0.0,0.015712553569072387,False,False,True,False,True
466,0,3,0.4722292033174164,0.0,0.0,0.013760683560491965,False,False,True,False,True
467,0,2,0.34656948982156316,0.0,0.0,0.0,False,False,True,False,True
468,0,1,0.6984166876099522,0.0,0.0,0.051822148727810165,False,False,True,False,True
469,0,3,0.34656948982156316,0.0,0.0,0.015078195816283748,False,True,False,False,True
470,1,3,0.0041467705453631576,0.25,0.16666666666666666,0.03758969818624431,True,False,False,True,False
471,0,3,0.34656948982156316,0.0,0.0,0.014151057562208049,False,False,True,False,True
472,0,3,0.4722292033174164,0.0,0.0,0.016908073949327893,False,False,True,False,True
473,1,2,0.4093993465694898,0.125,0.3333333333333333,0.05416439273810667,False,False,True,True,False
474,1,2,0.2837396330736366,0.0,0.0,0.026919605597338588,True,False,False,True,False
475,0,3,0.2711736617240512,0.0,0.0,0.019201521209409888,False,False,True,True,False
476,0,1,0.34656948982156316,0.0,0.0,0.10149724044618187,False,False,True,False,True
477,0,2,0.4219653179190751,0.125,0.0,0.04098927018018883,False,False,True,False,True
478,0,3,0.35913546117114853,0.125,0.0,0.013752485706455927,False,False,True,False,True
479,0,3,0.2711736617240512,0.0,0.0,0.014679623960531627,False,False,True,False,True
480,1,3,0.01985423473234481,0.0,0.16666666666666666,0.023983602730431916,False,False,True,True,False
481,0,3,0.10781603417944208,0.625,0.3333333333333333,0.09154270340242172,False,False,True,False,True
482,0,2,0.34656948982156316,0.0,0.0,0.0,False,False,True,False,True
483,0,3,0.6230208595124404,0.0,0.0,0.015712553569072387,False,False,True,False,True
484,1,3,0.7863784870570495,0.0,0.0,0.018713553707264782,False,False,True,True,False
485,1,1,0.3088715757728072,0.125,0.0,0.17777475888549785,True,False,False,False,True
486,0,3,0.34656948982156316,0.375,0.16666666666666666,0.049707687947515,False,False,True,True,False
487,1,1,0.4345312892686604,0.125,0.0,0.17566830077223786,False,False,True,True,False
488,0,1,0.723548630309123,0.0,0.0,0.057970539254838485,True,False,False,False,True
489,0,3,0.37170143252073384,0.0,0.0,0.015712553569072387,False,False,True,False,True
490,1,3,0.10781603417944208,0.125,0.16666666666666666,0.031034733136428686,False,False,True,False,True
491,0,3,0.34656948982156316,0.125,0.0,0.03897240290032268,False,False,True,False,True
492,0,3,0.2586076903744659,0.0,0.0,0.014151057562208049,False,False,True,False,True
493,0,1,0.685850716260367,0.0,0.0,0.05953203526170282,False,False,True,False,True
494,0,1,0.8869062578537321,0.0,0.0,0.09662576327876685,True,False,False,False,True
495,0,3,0.2586076903744659,0.0,0.0,0.015712553569072387,False,False,True,False,True
496,0,3,0.34656948982156316,0.0,0.0,0.028220722145058292,True,False,False,False,True
497,1,1,0.6732847449107816,0.125,0.0,0.1527664244005612,True,False,False,True,False
498,0,3,0.34656948982156316,0.0,0.0,0.029473237129564348,False,False,True,False,True
499,0,1,0.3088715757728072,0.125,0.3333333333333333,0.29580589980036276,False,False,True,True,False
500,0,3,0.2963056044232219,0.0,0.0,0.015216388212891242,False,False,True,False,True
501,0,3,0.20834380497612465,0.0,0.0,0.016908073949327893,False,False,True,False,True
502,0,3,0.2586076903744659,0.0,0.0,0.015126992566498259,False,True,False,True,False
503,0,3,0.34656948982156316,0.0,0.0,0.014891206669461744,False,True,False,True,False
504,0,3,0.4596632319678311,0.0,0.0,0.018713553707264782,False,False,True,True,False
505,1,1,0.19577783362653933,0.0,0.0,0.16883675574220638,False,False,True,True,False
506,0,1,0.22090977632571,0.125,0.0,0.2125586439344078,True,False,False,False,True
507,1,2,0.4093993465694898,0.0,0.3333333333333333,0.050748620223090936,False,False,True,True,False
508,1,1,0.34656948982156316,0.0,0.0,0.051822148727810165,False,False,True,False,True
509,0,3,0.34656948982156316,0.0,0.0,0.04396587194327397,False,False,True,False,True
510,1,3,0.32143754712239253,0.0,0.0,0.11027245763075773,False,False,True,False,True
511,1,3,0.35913546117114853,0.0,0.0,0.015126992566498259,False,True,False,False,True
512,0,3,0.34656948982156316,0.0,0.0,0.015712553569072387,False,False,True,False,True
513,1,1,0.4470972606182458,0.0,0.0,0.05130978285055781,False,False,True,False,True
514,1,1,0.6732847449107816,0.125,0.0,0.11594107850967697,True,False,False,True,False
515,0,3,0.2963056044232219,0.0,0.0,0.014630827210317117,False,False,True,False,True
516,0,1,0.5853229454636844,0.0,0.0,0.06640417918791278,False,False,True,False,True
517,1,2,0.4219653179190751,0.0,0.0,0.020494635090094415,False,False,True,True,False
518,0,3,0.34656948982156316,0.0,0.0,0.04713766070721715,False,True,False,False,True
519,1,2,0.4470972606182458,0.125,0.0,0.050748620223090936,False,False,True,True,False
520,0,3,0.39683337521990447,0.0,0.0,0.015411575213749286,False,False,True,False,True
521,1,1,0.37170143252073384,0.0,0.0,0.18249984580226933,False,False,True,True,False
522,0,3,0.2711736617240512,0.0,0.0,0.015411575213749286,False,False,True,False,True
523,0,3,0.34656948982156316,0.0,0.0,0.014102260811993537,True,False,False,False,True
524,1,1,0.5476250314149284,0.0,0.16666666666666666,0.11316786160148591,True,False,False,True,False
525,0,3,0.34656948982156316,0.0,0.0,0.014110458666029575,True,False,False,False,True
526,0,3,0.5036441316913798,0.0,0.0,0.015126992566498259,False,True,False,False,True
527,1,2,0.6230208595124404,0.0,0.0,0.020494635090094415,False,False,True,True,False
528,0,1,0.34656948982156316,0.0,0.0,0.4328841690069588,False,False,True,False,True
529,0,3,0.4847951746670017,0.0,0.0,0.015468569817999833,False,False,True,False,True
530,0,2,0.2837396330736366,0.25,0.16666666666666666,0.022446505098674838,False,False,True,False,True
531,1,2,0.01985423473234481,0.125,0.16666666666666666,0.050748620223090936,False,False,True,True,False
532,0,3,0.34656948982156316,0.0,0.0,0.014110458666029575,True,False,False,False,True
533,0,3,0.20834380497612465,0.125,0.16666666666666666,0.014110458666029575,True,False,False,False,True
534,1,3,0.34656948982156316,0.0,0.3333333333333333,0.04364049521284362,True,False,False,True,False
535,0,3,0.37170143252073384,0.0,0.0,0.016908073949327893,False,False,True,True,False
536,1,2,0.08268409148027142,0.0,0.3333333333333333,0.05123658772523604,False,False,True,True,False
537,0,1,0.5601910027645137,0.0,0.0,0.051822148727810165,False,False,True,False,True
538,1,1,0.37170143252073384,0.0,0.0,0.20772776566317125,True,False,False,True,False
539,0,3,0.34656948982156316,0.0,0.0,0.028302115124416098,False,False,True,False,True
540,1,1,0.2711736617240512,0.0,0.3333333333333333,0.09661756542473082,True,False,False,True,False
541,1,1,0.4470972606182458,0.0,0.3333333333333333,0.13858277060920987,False,False,True,True,False
542,0,3,0.10781603417944208,0.5,0.3333333333333333,0.06104473451835265,False,False,True,True,False
543,0,3,0.1329479768786127,0.5,0.3333333333333333,0.06104473451835265,False,False,True,True,False
544,1,2,0.39683337521990447,0.125,0.0,0.050748620223090936,False,False,True,False,True
545,0,1,0.6230208595124404,0.125,0.0,0.20772776566317125,True,False,False,False,True
546,0,1,0.7989444584066349,0.0,0.0,0.050748620223090936,False,False,True,False,True
547,1,2,0.2334757476752953,0.125,0.0,0.050748620223090936,False,False,True,True,False
548,1,2,0.34656948982156316,0.0,0.0,0.02705779799394608,True,False,False,False,True
549,0,3,0.4093993465694898,0.125,0.16666666666666666,0.04006213192611313,False,False,True,False,True
550,1,2,0.09525006282985675,0.125,0.16666666666666666,0.07173122281533045,False,False,True,False,True
551,1,1,0.20834380497612465,0.0,0.3333333333333333,0.21642978772242535,True,False,False,False,True
552,0,2,0.33400351847197784,0.0,0.0,0.050748620223090936,False,False,True,False,True
553,0,3,0.34656948982156316,0.0,0.0,0.015281580671177828,False,True,False,False,True
554,1,3,0.2711736617240512,0.0,0.0,0.014102260811993537,True,False,False,False,True
555,1,3,0.2711736617240512,0.0,0.0,0.015175789316712771,False,False,True,True,False
556,0,1,0.7738125157074642,0.0,0.0,0.051822148727810165,False,False,True,False,True
557,1,1,0.5978889168132697,0.125,0.0,0.07729405233978466,True,False,False,True,False
558,0,1,0.34656948982156316,0.0,0.0,0.4440992237022602,True,False,False,False,True
559,1,1,0.4847951746670017,0.125,0.16666666666666666,0.1554664461834305,False,False,True,True,False
560,1,3,0.4470972606182458,0.125,0.0,0.033962538149299316,False,False,True,True,False
561,0,3,0.34656948982156316,0.0,0.0,0.015126992566498259,False,True,False,False,True
562,0,3,0.49736114601658704,0.0,0.0,0.015411575213749286,False,False,True,False,True
563,0,2,0.34656948982156316,0.0,0.0,0.026350245115835676,False,False,True,False,True
564,0,3,0.34656948982156316,0.0,0.0,0.015712553569072387,False,False,True,False,True
565,0,3,0.34656948982156316,0.0,0.0,0.015712553569072387,False,False,True,True,False
566,0,3,0.2963056044232219,0.25,0.0,0.04713766070721715,False,False,True,False,True
567,0,3,0.2334757476752953,0.0,0.0,0.015411575213749286,False,False,True,False,True
568,0,3,0.35913546117114853,0.0,0.6666666666666666,0.04113566043083236,False,False,True,True,False
569,0,3,0.34656948982156316,0.0,0.0,0.014110458666029575,True,False,False,False,True
570,1,3,0.39683337521990447,0.0,0.0,0.015330377421392339,False,False,True,False,True
571,1,2,0.7738125157074642,0.0,0.0,0.020494635090094415,False,False,True,False,True
572,1,1,0.6607187735611963,0.25,0.0,0.10048070654571319,False,False,True,True,False
573,1,1,0.4470972606182458,0.0,0.0,0.051504969851415845,False,False,True,False,True
574,1,3,0.34656948982156316,0.0,0.0,0.015126992566498259,False,True,False,True,False
575,0,3,0.19577783362653933,0.0,0.0,0.015712553569072387,False,False,True,False,True
576,0,3,0.2334757476752953,0.0,0.0,0.028302115124416098,False,False,True,False,True
577,1,2,0.4219653179190751,0.0,0.0,0.025374310111545468,False,False,True,True,False
578,1,1,0.4847951746670017,0.125,0.0,0.1091095334796455,False,False,True,True,False
579,0,3,0.34656948982156316,0.125,0.0,0.028220722145058292,True,False,False,True,False
580,1,3,0.39683337521990447,0.0,0.0,0.015468569817999833,False,False,True,False,True
581,1,2,0.3088715757728072,0.125,0.16666666666666666,0.05855610025741262,False,False,True,True,False
582,1,1,0.4847951746670017,0.125,0.16666666666666666,0.21642978772242535,True,False,False,True,False
583,0,2,0.6732847449107816,0.0,0.0,0.050748620223090936,False,False,True,False,True
584,0,1,0.4470972606182458,0.0,0.0,0.07831878409428937,True,False,False,False,True
585,0,3,0.34656948982156316,0.0,0.0,0.017005667449756914,True,False,False,False,True
586,1,1,0.22090977632571,0.0,0.3333333333333333,0.1554664461834305,False,False,True,True,False
587,0,2,0.5853229454636844,0.0,0.0,0.02927805012870631,False,False,True,False,True
588,1,1,0.7486805730082936,0.125,0.16666666666666666,0.15458810467956932,True,False,False,False,True
589,0,3,0.2711736617240512,0.0,0.0,0.015712553569072387,False,False,True,False,True
590,0,3,0.34656948982156316,0.0,0.0,0.015712553569072387,False,False,True,False,True
591,0,3,0.4345312892686604,0.0,0.0,0.013907073811135496,False,False,True,False,True
592,1,1,0.648152802211611,0.125,0.0,0.1527664244005612,True,False,False,True,False
593,0,3,0.5853229454636844,0.0,0.0,0.014151057562208049,False,False,True,False,True
594,0,3,0.34656948982156316,0.0,0.3333333333333333,0.015126992566498259,False,True,False,True,False
595,0,2,0.4596632319678311,0.125,0.0,0.050748620223090936,False,False,True,False,True
596,0,3,0.4470972606182458,0.125,0.16666666666666666,0.04713766070721715,False,False,True,False,True
597,1,2,0.34656948982156316,0.0,0.0,0.06441171028315387,False,False,True,True,False
598,0,3,0.610454888162855,0.0,0.0,0.0,False,False,True,False,True
599,0,3,0.34656948982156316,0.0,0.0,0.014102260811993537,True,False,False,False,True
600,1,1,0.610454888162855,0.125,0.0,0.11111839809247648,True,False,False,False,True
601,1,2,0.2963056044232219,0.25,0.16666666666666666,0.05270049023167135,False,False,True,True,False
602,0,3,0.34656948982156316,0.0,0.0,0.015411575213749286,False,False,True,False,True
603,0,1,0.34656948982156316,0.0,0.0,0.08275928836380983,False,False,True,False,True
604,0,3,0.5476250314149284,0.0,0.0,0.015712553569072387,False,False,True,False,True
605,1,1,0.4345312892686604,0.0,0.0,0.051822148727810165,True,False,False,False,True
606,0,3,0.4470972606182458,0.125,0.0,0.030351578633425542,False,False,True,False,True
607,0,3,0.37170143252073384,0.0,0.0,0.015411575213749286,False,False,True,False,True
608,1,1,0.33400351847197784,0.0,0.0,0.05953203526170282,False,False,True,False,True
609,1,2,0.2711736617240512,0.125,0.3333333333333333,0.08115719346076702,True,False,False,True,False
610,1,1,0.49736114601658704,0.0,0.0,0.2995388511917728,False,False,True,True,False
611,0,3,0.4847951746670017,0.125,0.8333333333333333,0.06104473451835265,False,False,True,True,False
612,0,3,0.34656948982156316,0.0,0.0,0.013760683560491965,False,False,True,False,True
613,1,3,0.34656948982156316,0.125,0.0,0.030253985132996517,False,True,False,True,False
614,0,3,0.34656948982156316,0.0,0.0,0.015126992566498259,False,True,False,False,True
615,0,3,0.4345312892686604,0.0,0.0,0.015712553569072387,False,False,True,False,True
616,1,2,0.2963056044232219,0.125,0.3333333333333333,0.12687155055772734,False,False,True,True,False
617,0,3,0.4219653179190751,0.125,0.16666666666666666,0.028106928123558056,False,False,True,False,True
618,0,3,0.32143754712239253,0.125,0.0,0.031425107138144774,False,False,True,True,False
619,1,2,0.04498617743151546,0.25,0.16666666666666666,0.07612293033463641,False,False,True,True,False
620,0,2,0.32143754712239253,0.0,0.0,0.020494635090094415,False,False,True,False,True
621,0,3,0.33400351847197784,0.125,0.0,0.028212719478023115,True,False,False,False,True
622,1,1,0.5224930887157577,0.125,0.0,0.10257896680493714,False,False,True,False,True
623,1,3,0.24604171902488062,0.125,0.16666666666666666,0.030725752114070404,True,False,False,False,True
624,0,3,0.2586076903744659,0.0,0.0,0.015330377421392339,False,False,True,False,True
625,0,3,0.2586076903744659,0.0,0.0,0.031425107138144774,False,False,True,False,True
626,0,1,0.7612465443578789,0.0,0.0,0.06308600017332605,False,False,True,False,True
627,0,2,0.7109826589595376,0.0,0.0,0.024105594605968193,False,True,False,False,True
628,1,1,0.2586076903744659,0.0,0.0,0.15216446768991498,False,False,True,True,False
629,0,3,0.32143754712239253,0.0,0.0,0.015411575213749286,False,False,True,False,True
630,0,3,0.34656948982156316,0.0,0.0,0.015094396337354966,False,True,False,False,True
631,1,1,1.0,0.0,0.0,0.05855610025741262,False,False,True,False,True
632,0,3,0.6355868308620256,0.0,0.0,0.013768881414528002,False,False,True,False,True
633,1,1,0.39683337521990447,0.0,0.0,0.05953203526170282,True,False,False,False,True
634,0,1,0.34656948982156316,0.0,0.0,0.0,False,False,True,False,True
635,0,3,0.10781603417944208,0.375,0.3333333333333333,0.05445717323939373,False,False,True,True,False
636,1,2,0.34656948982156316,0.0,0.0,0.025374310111545468,False,False,True,True,False
637,0,3,0.39683337521990447,0.0,0.0,0.015468569817999833,False,False,True,False,True
638,0,2,0.38426740387031916,0.125,0.16666666666666666,0.05123658772523604,False,False,True,False,True
639,0,3,0.5099271173661725,0.0,0.8333333333333333,0.07746484096553544,False,False,True,True,False
640,0,3,0.34656948982156316,0.125,0.0,0.031425107138144774,False,False,True,False,True
641,0,3,0.24604171902488062,0.0,0.0,0.015330377421392339,False,False,True,False,True
642,1,1,0.2963056044232219,0.0,0.0,0.13526459159462315,True,False,False,True,False
643,0,3,0.01985423473234481,0.375,0.3333333333333333,0.05445717323939373,False,False,True,True,False
644,1,3,0.34656948982156316,0.0,0.0,0.11027245763075773,False,False,True,False,True
645,1,3,0.0041467705453631576,0.25,0.16666666666666666,0.03758969818624431,True,False,False,True,False
646,1,1,0.5978889168132697,0.125,0.0,0.1497654242623688,True,False,False,False,True
647,0,3,0.2334757476752953,0.0,0.0,0.015411575213749286,False,False,True,False,True
